objectid,title,date,description,filename,youtubeid,format
20250627_200129,Juan_Bardina,1633,Pictures I took over the years,20250627_200129.jpg,,image/jpeg
20250627_200257,Juan_Bardina,1634,Pictures I took over the years,20250627_200257.jpg,,image/jpeg
20250627_200302,Juan_Bardina,1635,Pictures I took over the years,20250627_200302.jpg,,image/jpeg
20250627_200359,Juan_Bardina,1636,Pictures I took over the years,20250627_200359.jpg,,image/jpeg
20250627_200515,Juan_Bardina,1637,Pictures I took over the years,20250627_200515.jpg,,image/jpeg
20250627_200535,Juan_Bardina,1638,Pictures I took over the years,20250627_200535.jpg,,image/jpeg
20250628_154354,Juan_Bardina,1639,Pictures I took over the years,20250628_154354.jpg,,image/jpeg
20250630_212223,Juan_Bardina,1640,Pictures I took over the years,20250630_212223.jpg,,image/jpeg
20250702_123614,Juan_Bardina,1641,Pictures I took over the years,20250702_123614.jpg,,image/jpeg
20250702_123627,Juan_Bardina,1642,Pictures I took over the years,20250702_123627.jpg,,image/jpeg
20250702_123634,Juan_Bardina,1643,Pictures I took over the years,20250702_123634.jpg,,image/jpeg
20250702_123640,Juan_Bardina,1644,Pictures I took over the years,20250702_123640.jpg,,image/jpeg
20250702_123828,Juan_Bardina,1645,Pictures I took over the years,20250702_123828.jpg,,image/jpeg
20250702_123837,Juan_Bardina,1646,Pictures I took over the years,20250702_123837.jpg,,image/jpeg
20250702_123948,Juan_Bardina,1647,Pictures I took over the years,20250702_123948.jpg,,image/jpeg
20250702_123951,Juan_Bardina,1648,Pictures I took over the years,20250702_123951.jpg,,image/jpeg
20250702_124246,Juan_Bardina,1649,Pictures I took over the years,20250702_124246.jpg,,image/jpeg
20250702_124254,Juan_Bardina,1650,Pictures I took over the years,20250702_124254.jpg,,image/jpeg
20250702_124256,Juan_Bardina,1651,Pictures I took over the years,20250702_124256.jpg,,image/jpeg
20250702_143452,Juan_Bardina,1652,Pictures I took over the years,20250702_143452.jpg,,image/jpeg
20250702_143510,Juan_Bardina,1653,Pictures I took over the years,20250702_143510.jpg,,image/jpeg
20250702_172303,Juan_Bardina,1654,Pictures I took over the years,20250702_172303.jpg,,image/jpeg
20250702_173506,Juan_Bardina,1655,Pictures I took over the years,20250702_173506.jpg,,image/jpeg
20250702_175149,Juan_Bardina,1656,Pictures I took over the years,20250702_175149.jpg,,image/jpeg
20250702_183920,Juan_Bardina,1657,Pictures I took over the years,20250702_183920.jpg,,image/jpeg
20250702_184730,Juan_Bardina,1658,Pictures I took over the years,20250702_184730.jpg,,image/jpeg
20250703_134739,Juan_Bardina,1659,Pictures I took over the years,20250703_134739.jpg,,image/jpeg
20250703_134748,Juan_Bardina,1660,Pictures I took over the years,20250703_134748.jpg,,image/jpeg
20250703_134753,Juan_Bardina,1661,Pictures I took over the years,20250703_134753.jpg,,image/jpeg
20250703_173653,Juan_Bardina,1662,Pictures I took over the years,20250703_173653.jpg,,image/jpeg
20250704_092913,Juan_Bardina,1663,Pictures I took over the years,20250704_092913.jpg,,image/jpeg
20250704_163356,Juan_Bardina,1664,Pictures I took over the years,20250704_163356.jpg,,image/jpeg
20250704_163359,Juan_Bardina,1665,Pictures I took over the years,20250704_163359.jpg,,image/jpeg
20250704_193027,Juan_Bardina,1666,Pictures I took over the years,20250704_193027.jpg,,image/jpeg
20250704_193033,Juan_Bardina,1667,Pictures I took over the years,20250704_193033.jpg,,image/jpeg
20250708_095153,Juan_Bardina,1668,Pictures I took over the years,20250708_095153.jpg,,image/jpeg
20250715_153733,Juan_Bardina,1669,Pictures I took over the years,20250715_153733.jpg,,image/jpeg
20250724_120341,Juan_Bardina,1670,Pictures I took over the years,20250724_120341.jpg,,image/jpeg
20250725_145230,Juan_Bardina,1671,Pictures I took over the years,20250725_145230.jpg,,image/jpeg
20250730_160744,Juan_Bardina,1672,Pictures I took over the years,20250730_160744.jpg,,image/jpeg
20250730_160754,Juan_Bardina,1673,Pictures I took over the years,20250730_160754.jpg,,image/jpeg
20250730_182056,Juan_Bardina,1674,Pictures I took over the years,20250730_182056.jpg,,image/jpeg
20250731_224346,Juan_Bardina,1675,Pictures I took over the years,20250731_224346.jpg,,image/jpeg
20250731_224553,Juan_Bardina,1676,Pictures I took over the years,20250731_224553.jpg,,image/jpeg
20250731_224630,Juan_Bardina,1677,Pictures I took over the years,20250731_224630.jpg,,image/jpeg
20250731_224716,Juan_Bardina,1678,Pictures I took over the years,20250731_224716.jpg,,image/jpeg
20250731_224718,Juan_Bardina,1679,Pictures I took over the years,20250731_224718.jpg,,image/jpeg
20250802_160949,Juan_Bardina,1680,Pictures I took over the years,20250802_160949.jpg,,image/jpeg
20250802_161011,Juan_Bardina,1681,Pictures I took over the years,20250802_161011.jpg,,image/jpeg
20250802_161823,Juan_Bardina,1682,Pictures I took over the years,20250802_161823.jpg,,image/jpeg
20250802_183454,Juan_Bardina,1683,Pictures I took over the years,20250802_183454.jpg,,image/jpeg
20250802_183551,Juan_Bardina,1684,Pictures I took over the years,20250802_183551.jpg,,image/jpeg
20250810_163745,Juan_Bardina,1685,Pictures I took over the years,20250810_163745.jpg,,image/jpeg
20250811_084228,Juan_Bardina,1686,Pictures I took over the years,20250811_084228.jpg,,image/jpeg
20250811_084230,Juan_Bardina,1687,Pictures I took over the years,20250811_084230.jpg,,image/jpeg
20250814_141115,Juan_Bardina,1688,Pictures I took over the years,20250814_141115.jpg,,image/jpeg
20250815_170149,Juan_Bardina,1689,Pictures I took over the years,20250815_170149.jpg,,image/jpeg
20250815_170207,Juan_Bardina,1690,Pictures I took over the years,20250815_170207.jpg,,image/jpeg
20250815_170226,Juan_Bardina,1691,Pictures I took over the years,20250815_170226.jpg,,image/jpeg
20250815_173306,Juan_Bardina,1692,Pictures I took over the years,20250815_173306.jpg,,image/jpeg
20250815_204943,Juan_Bardina,1693,Pictures I took over the years,20250815_204943.jpg,,image/jpeg
20250816_141437,Juan_Bardina,1694,Pictures I took over the years,20250816_141437.jpg,,image/jpeg
20250816_141438,Juan_Bardina,1695,Pictures I took over the years,20250816_141438.jpg,,image/jpeg
20250816_150719,Juan_Bardina,1696,Pictures I took over the years,20250816_150719.jpg,,image/jpeg
20250816_150721,Juan_Bardina,1697,Pictures I took over the years,20250816_150721.jpg,,image/jpeg
20250816_154026,Juan_Bardina,1698,Pictures I took over the years,20250816_154026.jpg,,image/jpeg
20250816_183841,Juan_Bardina,1699,Pictures I took over the years,20250816_183841.jpg,,image/jpeg
20250816_183843,Juan_Bardina,1700,Pictures I took over the years,20250816_183843.jpg,,image/jpeg
20250816_183911,Juan_Bardina,1701,Pictures I took over the years,20250816_183911.jpg,,image/jpeg
20250816_183915,Juan_Bardina,1702,Pictures I took over the years,20250816_183915.jpg,,image/jpeg
20250816_183920,Juan_Bardina,1703,Pictures I took over the years,20250816_183920.jpg,,image/jpeg
20250817_011307,Juan_Bardina,1704,Pictures I took over the years,20250817_011307.jpg,,image/jpeg
20250818_123902,Juan_Bardina,1705,Pictures I took over the years,20250818_123902.jpg,,image/jpeg
20250818_141527,Juan_Bardina,1706,Pictures I took over the years,20250818_141527.jpg,,image/jpeg
20250818_161531,Juan_Bardina,1707,Pictures I took over the years,20250818_161531.jpg,,image/jpeg
20250818_162835,Juan_Bardina,1708,Pictures I took over the years,20250818_162835.jpg,,image/jpeg
20250818_221713,Juan_Bardina,1709,Pictures I took over the years,20250818_221713.jpg,,image/jpeg
2.03E+13,Juan_Bardina,1710,Pictures I took over the years,20250819145016.jpg,,image/jpeg
20250820_101538,Juan_Bardina,1711,Pictures I took over the years,20250820_101538.jpg,,image/jpeg
20250820_101543,Juan_Bardina,1712,Pictures I took over the years,20250820_101543.jpg,,image/jpeg
20250821_143504,Juan_Bardina,1713,Pictures I took over the years,20250821_143504.jpg,,image/jpeg
20250821_145953,Juan_Bardina,1714,Pictures I took over the years,20250821_145953.jpg,,image/jpeg
20250821_150000,Juan_Bardina,1715,Pictures I took over the years,20250821_150000.jpg,,image/jpeg
20250821_154041,Juan_Bardina,1716,Pictures I took over the years,20250821_154041.jpg,,image/jpeg
20250821_154042,Juan_Bardina,1717,Pictures I took over the years,20250821_154042.jpg,,image/jpeg
20250821_154049,Juan_Bardina,1718,Pictures I took over the years,20250821_154049.jpg,,image/jpeg
20250821_154050,Juan_Bardina,1719,Pictures I took over the years,20250821_154050.jpg,,image/jpeg
20250821_154055,Juan_Bardina,1720,Pictures I took over the years,20250821_154055.jpg,,image/jpeg
20250821_154102,Juan_Bardina,1721,Pictures I took over the years,20250821_154102.jpg,,image/jpeg
20250822_121114,Juan_Bardina,1722,Pictures I took over the years,20250822_121114.jpg,,image/jpeg
20250822_193220,Juan_Bardina,1723,Pictures I took over the years,20250822_193220.jpg,,image/jpeg
20250826_152622,Juan_Bardina,1724,Pictures I took over the years,20250826_152622.jpg,,image/jpeg
20250826_152631,Juan_Bardina,1725,Pictures I took over the years,20250826_152631.jpg,,image/jpeg
20250826_152933,Juan_Bardina,1726,Pictures I took over the years,20250826_152933.jpg,,image/jpeg
20250826_154254,Juan_Bardina,1727,Pictures I took over the years,20250826_154254.jpg,,image/jpeg
20250826_154300,Juan_Bardina,1728,Pictures I took over the years,20250826_154300.jpg,,image/jpeg
20250828_123651,Juan_Bardina,1729,Pictures I took over the years,20250828_123651.jpg,,image/jpeg
20250830_005216,Juan_Bardina,1730,Pictures I took over the years,20250830_005216.jpg,,image/jpeg
20250830_005223,Juan_Bardina,1731,Pictures I took over the years,20250830_005223.jpg,,image/jpeg
20250903_152505,Juan_Bardina,1732,Pictures I took over the years,20250903_152505.jpg,,image/jpeg
20250905_120202,Juan_Bardina,1733,Pictures I took over the years,20250905_120202.jpg,,image/jpeg
20250910_205036,Juan_Bardina,1734,Pictures I took over the years,20250910_205036.jpg,,image/jpeg
20250913_140708,Juan_Bardina,1735,Pictures I took over the years,20250913_140708.jpg,,image/jpeg
20250913_140830,Juan_Bardina,1736,Pictures I took over the years,20250913_140830.jpg,,image/jpeg
20250913_140940,Juan_Bardina,1737,Pictures I took over the years,20250913_140940.jpg,,image/jpeg
20250913_140948,Juan_Bardina,1738,Pictures I took over the years,20250913_140948.jpg,,image/jpeg
20250913_141220,Juan_Bardina,1739,Pictures I took over the years,20250913_141220.jpg,,image/jpeg
20250913_141623,Juan_Bardina,1740,Pictures I took over the years,20250913_141623.jpg,,image/jpeg
20250914_173816,Juan_Bardina,1741,Pictures I took over the years,20250914_173816.jpg,,image/jpeg
20250914_174623,Juan_Bardina,1742,Pictures I took over the years,20250914_174623.jpg,,image/jpeg
20250914_174636,Juan_Bardina,1743,Pictures I took over the years,20250914_174636.jpg,,image/jpeg
20250914_174657,Juan_Bardina,1744,Pictures I took over the years,20250914_174657.jpg,,image/jpeg
20250914_174852,Juan_Bardina,1745,Pictures I took over the years,20250914_174852.jpg,,image/jpeg
20250920_170923,Juan_Bardina,1746,Pictures I took over the years,20250920_170923.jpg,,image/jpeg
20250920_170951,Juan_Bardina,1747,Pictures I took over the years,20250920_170951.jpg,,image/jpeg
20250920_170952,Juan_Bardina,1748,Pictures I took over the years,20250920_170952.jpg,,image/jpeg
20250920_171039,Juan_Bardina,1749,Pictures I took over the years,20250920_171039.jpg,,image/jpeg
20250920_171047,Juan_Bardina,1750,Pictures I took over the years,20250920_171047.jpg,,image/jpeg
20250920_172712,Juan_Bardina,1751,Pictures I took over the years,20250920_172712.jpg,,image/jpeg
20250920_172715,Juan_Bardina,1752,Pictures I took over the years,20250920_172715.jpg,,image/jpeg
20250920_172718,Juan_Bardina,1753,Pictures I took over the years,20250920_172718.jpg,,image/jpeg
20250920_172925,Juan_Bardina,1754,Pictures I took over the years,20250920_172925.jpg,,image/jpeg
20250920_172926,Juan_Bardina,1755,Pictures I took over the years,20250920_172926.jpg,,image/jpeg
20250920_172929,Juan_Bardina,1756,Pictures I took over the years,20250920_172929.jpg,,image/jpeg
20250924_150518,Juan_Bardina,1757,Pictures I took over the years,20250924_150518.jpg,,image/jpeg
20250924_203950,Juan_Bardina,1758,Pictures I took over the years,20250924_203950.jpg,,image/jpeg
20250925_112709,Juan_Bardina,1759,Pictures I took over the years,20250925_112709.jpg,,image/jpeg
20250925_112913,Juan_Bardina,1760,Pictures I took over the years,20250925_112913.jpg,,image/jpeg
20250925_112922,Juan_Bardina,1761,Pictures I took over the years,20250925_112922.jpg,,image/jpeg
20250925_134601,Juan_Bardina,1762,Pictures I took over the years,20250925_134601.jpg,,image/jpeg
20250925_141122,Juan_Bardina,1763,Pictures I took over the years,20250925_141122.jpg,,image/jpeg
20250925_141125,Juan_Bardina,1764,Pictures I took over the years,20250925_141125.jpg,,image/jpeg
20250925_141354,Juan_Bardina,1765,Pictures I took over the years,20250925_141354.jpg,,image/jpeg
20250925_145136,Juan_Bardina,1766,Pictures I took over the years,20250925_145136.jpg,,image/jpeg
20250925_145143,Juan_Bardina,1767,Pictures I took over the years,20250925_145143.jpg,,image/jpeg
20250925_145433,Juan_Bardina,1768,Pictures I took over the years,20250925_145433.jpg,,image/jpeg
20250925_145438,Juan_Bardina,1769,Pictures I took over the years,20250925_145438.jpg,,image/jpeg
20250925_145442,Juan_Bardina,1770,Pictures I took over the years,20250925_145442.jpg,,image/jpeg
20250925_150306,Juan_Bardina,1771,Pictures I took over the years,20250925_150306.jpg,,image/jpeg
20250925_150309,Juan_Bardina,1772,Pictures I took over the years,20250925_150309.jpg,,image/jpeg
20250925_150315,Juan_Bardina,1773,Pictures I took over the years,20250925_150315.jpg,,image/jpeg
20250925_150334,Juan_Bardina,1774,Pictures I took over the years,20250925_150334.jpg,,image/jpeg
20250925_150400,Juan_Bardina,1775,Pictures I took over the years,20250925_150400.jpg,,image/jpeg
20250925_150409,Juan_Bardina,1776,Pictures I took over the years,20250925_150409.jpg,,image/jpeg
20250925_150426,Juan_Bardina,1777,Pictures I took over the years,20250925_150426.jpg,,image/jpeg
20250925_150434,Juan_Bardina,1778,Pictures I took over the years,20250925_150434.jpg,,image/jpeg
20250925_150454,Juan_Bardina,1779,Pictures I took over the years,20250925_150454.jpg,,image/jpeg
20250925_150508,Juan_Bardina,1780,Pictures I took over the years,20250925_150508.jpg,,image/jpeg
20250925_150555,Juan_Bardina,1781,Pictures I took over the years,20250925_150555.jpg,,image/jpeg
20250925_150557,Juan_Bardina,1782,Pictures I took over the years,20250925_150557.jpg,,image/jpeg
20250925_150612,Juan_Bardina,1783,Pictures I took over the years,20250925_150612.jpg,,image/jpeg
20250925_150844,Juan_Bardina,1784,Pictures I took over the years,20250925_150844.jpg,,image/jpeg
20250925_153040,Juan_Bardina,1785,Pictures I took over the years,20250925_153040.jpg,,image/jpeg
20250925_153142,Juan_Bardina,1786,Pictures I took over the years,20250925_153142.jpg,,image/jpeg
20250925_153144,Juan_Bardina,1787,Pictures I took over the years,20250925_153144.jpg,,image/jpeg
20250925_153236,Juan_Bardina,1788,Pictures I took over the years,20250925_153236.jpg,,image/jpeg
20250925_154243,Juan_Bardina,1789,Pictures I took over the years,20250925_154243.jpg,,image/jpeg
20250925_154258,Juan_Bardina,1790,Pictures I took over the years,20250925_154258.jpg,,image/jpeg
20250925_154449,Juan_Bardina,1791,Pictures I took over the years,20250925_154449.jpg,,image/jpeg
20250925_154453,Juan_Bardina,1792,Pictures I took over the years,20250925_154453.jpg,,image/jpeg
20250925_154809,Juan_Bardina,1793,Pictures I took over the years,20250925_154809.jpg,,image/jpeg
20250926_134752,Juan_Bardina,1794,Pictures I took over the years,20250926_134752.jpg,,image/jpeg
20250926_134803,Juan_Bardina,1795,Pictures I took over the years,20250926_134803.jpg,,image/jpeg
20250926_140504,Juan_Bardina,1796,Pictures I took over the years,20250926_140504.jpg,,image/jpeg
20250926_140533,Juan_Bardina,1797,Pictures I took over the years,20250926_140533.jpg,,image/jpeg
20250926_140811,Juan_Bardina,1798,Pictures I took over the years,20250926_140811.jpg,,image/jpeg
20250926_140823,Juan_Bardina,1799,Pictures I took over the years,20250926_140823.jpg,,image/jpeg
20250926_140831,Juan_Bardina,1800,Pictures I took over the years,20250926_140831.jpg,,image/jpeg
20250926_140941,Juan_Bardina,1801,Pictures I took over the years,20250926_140941.jpg,,image/jpeg
20250929_100132,Juan_Bardina,1802,Pictures I took over the years,20250929_100132.jpg,,image/jpeg
20250929_100146,Juan_Bardina,1803,Pictures I took over the years,20250929_100146.jpg,,image/jpeg
20250929_100154,Juan_Bardina,1804,Pictures I took over the years,20250929_100154.jpg,,image/jpeg
20250929_100210,Juan_Bardina,1805,Pictures I took over the years,20250929_100210.jpg,,image/jpeg
20250929_143412,Juan_Bardina,1806,Pictures I took over the years,20250929_143412.jpg,,image/jpeg
20250929_143416,Juan_Bardina,1807,Pictures I took over the years,20250929_143416.jpg,,image/jpeg
20250930_193651,Juan_Bardina,1808,Pictures I took over the years,20250930_193651.jpg,,image/jpeg
20250930_193708,Juan_Bardina,1809,Pictures I took over the years,20250930_193708.jpg,,image/jpeg
20251001_092523,Juan_Bardina,1810,Pictures I took over the years,20251001_092523.jpg,,image/jpeg
20251016_001354,Juan_Bardina,1811,Pictures I took over the years,20251016_001354.jpg,,image/jpeg
20251016_102730,Juan_Bardina,1812,Pictures I took over the years,20251016_102730.jpg,,image/jpeg
20251016_102733,Juan_Bardina,1813,Pictures I took over the years,20251016_102733.jpg,,image/jpeg
20251016_102745,Juan_Bardina,1814,Pictures I took over the years,20251016_102745.jpg,,image/jpeg
20251019_124001,Juan_Bardina,1815,Pictures I took over the years,20251019_124001.jpg,,image/jpeg
20251019_221655,Juan_Bardina,1816,Pictures I took over the years,20251019_221655.jpg,,image/jpeg
20251019_221714,Juan_Bardina,1817,Pictures I took over the years,20251019_221714.jpg,,image/jpeg
20251021_164015,Juan_Bardina,1818,Pictures I took over the years,20251021_164015.jpg,,image/jpeg
20251021_164129,Juan_Bardina,1819,Pictures I took over the years,20251021_164129.jpg,,image/jpeg
20251021_164312,Juan_Bardina,1820,Pictures I took over the years,20251021_164312.jpg,,image/jpeg
20251021_164727,Juan_Bardina,1821,Pictures I took over the years,20251021_164727.jpg,,image/jpeg
20251021_165016_001,Juan_Bardina,1822,Pictures I took over the years,20251021_165016_001.jpg,,image/jpeg
20251021_170347,Juan_Bardina,1823,Pictures I took over the years,20251021_170347.jpg,,image/jpeg
20251023_115318,Juan_Bardina,1824,Pictures I took over the years,20251023_115318.jpg,,image/jpeg
20251023_115335,Juan_Bardina,1825,Pictures I took over the years,20251023_115335.jpg,,image/jpeg
20251023_115348,Juan_Bardina,1826,Pictures I took over the years,20251023_115348.jpg,,image/jpeg
20251023_115356,Juan_Bardina,1827,Pictures I took over the years,20251023_115356.jpg,,image/jpeg
20251023_115401,Juan_Bardina,1828,Pictures I took over the years,20251023_115401.jpg,,image/jpeg
20251023_115404,Juan_Bardina,1829,Pictures I took over the years,20251023_115404.jpg,,image/jpeg
20251026_144453,Juan_Bardina,1830,Pictures I took over the years,20251026_144453.jpg,,image/jpeg
20251026_144516,Juan_Bardina,1831,Pictures I took over the years,20251026_144516.jpg,,image/jpeg
20251026_145026,Juan_Bardina,1832,Pictures I took over the years,20251026_145026.jpg,,image/jpeg
20251026_145028,Juan_Bardina,1833,Pictures I took over the years,20251026_145028.jpg,,image/jpeg
20251026_145030,Juan_Bardina,1834,Pictures I took over the years,20251026_145030.jpg,,image/jpeg
20251026_164357,Juan_Bardina,1835,Pictures I took over the years,20251026_164357.jpg,,image/jpeg
20251027_144410,Juan_Bardina,1836,Pictures I took over the years,20251027_144410.jpg,,image/jpeg
20251028_185254,Juan_Bardina,1837,Pictures I took over the years,20251028_185254.jpg,,image/jpeg
20251028_194034,Juan_Bardina,1838,Pictures I took over the years,20251028_194034.jpg,,image/jpeg
20251028_194050,Juan_Bardina,1839,Pictures I took over the years,20251028_194050.jpg,,image/jpeg
20251028_201535,Juan_Bardina,1840,Pictures I took over the years,20251028_201535.jpg,,image/jpeg
20251028_201537,Juan_Bardina,1841,Pictures I took over the years,20251028_201537.jpg,,image/jpeg
20251028_202351,Juan_Bardina,1842,Pictures I took over the years,20251028_202351.jpg,,image/jpeg
20251029_102459,Juan_Bardina,1843,Pictures I took over the years,20251029_102459.jpg,,image/jpeg
20251031_162653,Juan_Bardina,1844,Pictures I took over the years,20251031_162653.jpg,,image/jpeg
20251031_162707,Juan_Bardina,1845,Pictures I took over the years,20251031_162707.jpg,,image/jpeg
20251101_124819,Juan_Bardina,1846,Pictures I took over the years,20251101_124819.jpg,,image/jpeg
20251101_124835,Juan_Bardina,1847,Pictures I took over the years,20251101_124835.jpg,,image/jpeg
20251101_180744,Juan_Bardina,1848,Pictures I took over the years,20251101_180744.jpg,,image/jpeg
20251101_180746,Juan_Bardina,1849,Pictures I took over the years,20251101_180746.jpg,,image/jpeg
20251101_210349,Juan_Bardina,1850,Pictures I took over the years,20251101_210349.jpg,,image/jpeg
20251101_215118,Juan_Bardina,1851,Pictures I took over the years,20251101_215118.jpg,,image/jpeg
20251101_215120,Juan_Bardina,1852,Pictures I took over the years,20251101_215120.jpg,,image/jpeg
20251101_215123,Juan_Bardina,1853,Pictures I took over the years,20251101_215123.jpg,,image/jpeg
20251102_095428,Juan_Bardina,1854,Pictures I took over the years,20251102_095428.jpg,,image/jpeg
20251102_150402,Juan_Bardina,1855,Pictures I took over the years,20251102_150402.jpg,,image/jpeg
20251102_150406,Juan_Bardina,1856,Pictures I took over the years,20251102_150406.jpg,,image/jpeg
20251102_150532,Juan_Bardina,1857,Pictures I took over the years,20251102_150532.jpg,,image/jpeg
20251102_150534,Juan_Bardina,1858,Pictures I took over the years,20251102_150534.jpg,,image/jpeg
20251102_170149,Juan_Bardina,1859,Pictures I took over the years,20251102_170149.jpg,,image/jpeg
20251102_170155,Juan_Bardina,1860,Pictures I took over the years,20251102_170155.jpg,,image/jpeg
20251102_170204,Juan_Bardina,1861,Pictures I took over the years,20251102_170204.jpg,,image/jpeg
20251102_173610,Juan_Bardina,1862,Pictures I took over the years,20251102_173610.jpg,,image/jpeg
20251102_173626,Juan_Bardina,1863,Pictures I took over the years,20251102_173626.jpg,,image/jpeg
20251102_180333,Juan_Bardina,1864,Pictures I took over the years,20251102_180333.jpg,,image/jpeg
20251102_180351,Juan_Bardina,1865,Pictures I took over the years,20251102_180351.jpg,,image/jpeg
20251105_174536,Juan_Bardina,1866,Pictures I took over the years,20251105_174536.jpg,,image/jpeg
20251105_174601,Juan_Bardina,1867,Pictures I took over the years,20251105_174601.jpg,,image/jpeg
20251105_174625,Juan_Bardina,1868,Pictures I took over the years,20251105_174625.jpg,,image/jpeg
20251105_174633,Juan_Bardina,1869,Pictures I took over the years,20251105_174633.jpg,,image/jpeg
20251105_174709,Juan_Bardina,1870,Pictures I took over the years,20251105_174709.jpg,,image/jpeg
20251105_174718,Juan_Bardina,1871,Pictures I took over the years,20251105_174718.jpg,,image/jpeg
20251105_174812,Juan_Bardina,1872,Pictures I took over the years,20251105_174812.jpg,,image/jpeg
20251105_174845,Juan_Bardina,1873,Pictures I took over the years,20251105_174845.jpg,,image/jpeg
20251105_180103,Juan_Bardina,1874,Pictures I took over the years,20251105_180103.jpg,,image/jpeg
20251105_180140,Juan_Bardina,1875,Pictures I took over the years,20251105_180140.jpg,,image/jpeg
20251105_180216,Juan_Bardina,1876,Pictures I took over the years,20251105_180216.jpg,,image/jpeg
20251105_180228,Juan_Bardina,1877,Pictures I took over the years,20251105_180228.jpg,,image/jpeg
20251105_180235,Juan_Bardina,1878,Pictures I took over the years,20251105_180235.jpg,,image/jpeg
20251105_180323,Juan_Bardina,1879,Pictures I took over the years,20251105_180323.jpg,,image/jpeg
20251105_180401,Juan_Bardina,1880,Pictures I took over the years,20251105_180401.jpg,,image/jpeg
20251105_180411,Juan_Bardina,1881,Pictures I took over the years,20251105_180411.jpg,,image/jpeg
20251105_180444,Juan_Bardina,1882,Pictures I took over the years,20251105_180444.jpg,,image/jpeg
20251105_181931,Juan_Bardina,1883,Pictures I took over the years,20251105_181931.jpg,,image/jpeg
20251105_182143,Juan_Bardina,1884,Pictures I took over the years,20251105_182143.jpg,,image/jpeg
20251105_182238,Juan_Bardina,1885,Pictures I took over the years,20251105_182238.jpg,,image/jpeg
20251105_182406,Juan_Bardina,1886,Pictures I took over the years,20251105_182406.jpg,,image/jpeg
20251105_182421,Juan_Bardina,1887,Pictures I took over the years,20251105_182421.jpg,,image/jpeg
20251105_182424,Juan_Bardina,1888,Pictures I took over the years,20251105_182424.jpg,,image/jpeg
20251105_182440,Juan_Bardina,1889,Pictures I took over the years,20251105_182440.jpg,,image/jpeg
20251105_182514,Juan_Bardina,1890,Pictures I took over the years,20251105_182514.jpg,,image/jpeg
20251105_184325,Juan_Bardina,1891,Pictures I took over the years,20251105_184325.jpg,,image/jpeg
20251105_184357,Juan_Bardina,1892,Pictures I took over the years,20251105_184357.jpg,,image/jpeg
20251107_103642,Juan_Bardina,1893,Pictures I took over the years,20251107_103642.jpg,,image/jpeg
20251107_103644,Juan_Bardina,1894,Pictures I took over the years,20251107_103644.jpg,,image/jpeg
20251107_103651,Juan_Bardina,1895,Pictures I took over the years,20251107_103651.jpg,,image/jpeg
20251107_103713,Juan_Bardina,1896,Pictures I took over the years,20251107_103713.jpg,,image/jpeg
20251107_103718,Juan_Bardina,1897,Pictures I took over the years,20251107_103718.jpg,,image/jpeg
20251107_103757,Juan_Bardina,1898,Pictures I took over the years,20251107_103757.jpg,,image/jpeg
20251107_103759,Juan_Bardina,1899,Pictures I took over the years,20251107_103759.jpg,,image/jpeg
20251107_161137,Juan_Bardina,1900,Pictures I took over the years,20251107_161137.jpg,,image/jpeg
20251107_161139,Juan_Bardina,1901,Pictures I took over the years,20251107_161139.jpg,,image/jpeg
20251108_143846,Juan_Bardina,1902,Pictures I took over the years,20251108_143846.jpg,,image/jpeg
20251108_143946,Juan_Bardina,1903,Pictures I took over the years,20251108_143946.jpg,,image/jpeg
20251108_144545,Juan_Bardina,1904,Pictures I took over the years,20251108_144545.jpg,,image/jpeg
20251108_150525,Juan_Bardina,1905,Pictures I took over the years,20251108_150525.jpg,,image/jpeg
20251108_150916,Juan_Bardina,1906,Pictures I took over the years,20251108_150916.jpg,,image/jpeg
20251109_195209,Juan_Bardina,1907,Pictures I took over the years,20251109_195209.jpg,,image/jpeg
20251109_195220,Juan_Bardina,1908,Pictures I took over the years,20251109_195220.jpg,,image/jpeg
20251109_195226,Juan_Bardina,1909,Pictures I took over the years,20251109_195226.jpg,,image/jpeg
20251110_115713,Juan_Bardina,1910,Pictures I took over the years,20251110_115713.jpg,,image/jpeg
20251110_120438,Juan_Bardina,1911,Pictures I took over the years,20251110_120438.jpg,,image/jpeg
20251110_120451,Juan_Bardina,1912,Pictures I took over the years,20251110_120451.jpg,,image/jpeg
20251110_120515,Juan_Bardina,1913,Pictures I took over the years,20251110_120515.jpg,,image/jpeg
20251110_120518,Juan_Bardina,1914,Pictures I took over the years,20251110_120518.jpg,,image/jpeg
20251110_120816,Juan_Bardina,1915,Pictures I took over the years,20251110_120816.jpg,,image/jpeg
20251110_121403,Juan_Bardina,1916,Pictures I took over the years,20251110_121403.jpg,,image/jpeg
20251110_122053,Juan_Bardina,1917,Pictures I took over the years,20251110_122053.jpg,,image/jpeg
20251110_133648,Juan_Bardina,1918,Pictures I took over the years,20251110_133648.jpg,,image/jpeg
20251110_133648~2,Juan_Bardina,1919,Pictures I took over the years,20251110_133648~2.jpg,,image/jpeg
20251110_133707,Juan_Bardina,1920,Pictures I took over the years,20251110_133707.jpg,,image/jpeg
20251110_133727,Juan_Bardina,1921,Pictures I took over the years,20251110_133727.jpg,,image/jpeg
20251110_133806,Juan_Bardina,1922,Pictures I took over the years,20251110_133806.jpg,,image/jpeg
20251110_133856,Juan_Bardina,1923,Pictures I took over the years,20251110_133856.jpg,,image/jpeg
